observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,deviceSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,freqLow,freqHigh,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments
86896MD01_016K_M04_multi_20180822_110000Z.aif_31219,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_110000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.526929,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_124500Z.aif_31286,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_124500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.518938,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_134500Z.aif_31340,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_134500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.509396,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_161500Z.aif_31459,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_161500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.515984,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_191500Z.aif_31542,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_191500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.509028,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_204500Z.aif_31669,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_204500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.540832,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_210000Z.aif_31740,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_210000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.570298,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_214500Z.aif_31860,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_214500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.521552,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_214500Z.aif_31869,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_214500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.566272,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_214500Z.aif_31886,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_214500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.526889,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_214500Z.aif_31891,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_214500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.536657,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_221500Z.aif_31952,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_221500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.576954,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_221500Z.aif_31956,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_221500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.505999,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_224500Z.aif_32062,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_224500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.521345,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_234500Z.aif_32199,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_234500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.521985,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_234500Z.aif_32205,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_234500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.518915,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_003000Z.aif_32263,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_003000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.547574,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_003000Z.aif_32266,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_003000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.535016,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_003000Z.aif_32274,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_003000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.502542,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_004500Z.aif_32302,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_004500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.501937,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_053000Z.aif_32783,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_053000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.528578,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_054500Z.aif_32823,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_054500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.506451,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_084500Z.aif_33175,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_084500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.508693,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_103000Z.aif_33366,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_103000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.545069,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_103000Z.aif_33377,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_103000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.502358,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_110000Z.aif_33414,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_110000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.531895,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_121500Z.aif_33481,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_121500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.627534,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_123000Z.aif_33498,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_123000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.526894,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_124500Z.aif_33499,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_124500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.556951,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_130000Z.aif_33508,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_130000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.501302,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_131500Z.aif_33526,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_131500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.529384,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_143000Z.aif_33630,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_143000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.501616,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_161500Z.aif_33774,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_161500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.51883,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_183000Z.aif_33975,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_183000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.511437,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_193000Z.aif_34003,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_193000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.502207,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_213000Z.aif_34180,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_213000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.543667,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_223000Z.aif_34322,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_223000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.50634,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_231500Z.aif_34456,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_231500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.509794,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_233000Z.aif_34541,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_233000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.513728,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180823_233000Z.aif_34573,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_233000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.501431,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_000000Z.aif_34638,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_000000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.51806,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_001500Z.aif_34656,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_001500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.572027,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_003000Z.aif_34718,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_003000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.513385,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_011500Z.aif_34895,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_011500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.505177,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_014500Z.aif_35022,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_014500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.547656,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_020000Z.aif_35058,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_020000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.527381,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_021500Z.aif_35099,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_021500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.526637,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_021500Z.aif_35104,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_021500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.511682,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_030000Z.aif_35255,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_030000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.534424,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_040000Z.aif_35423,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_040000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.59044,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_044500Z.aif_35533,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_044500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.504798,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_060000Z.aif_35675,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_060000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.529483,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_061500Z.aif_35712,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_061500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.510045,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_063000Z.aif_35736,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_063000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.502784,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_063000Z.aif_35767,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_063000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.551209,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_080000Z.aif_35934,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_080000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.505906,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_093000Z.aif_36091,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_093000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.509741,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_100000Z.aif_36130,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_100000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.533533,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_101500Z.aif_36147,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_101500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.523919,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_120000Z.aif_36376,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_120000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.538784,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_120000Z.aif_36396,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_120000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.56236,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_131500Z.aif_36517,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_131500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.532471,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_133000Z.aif_36547,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_133000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.500215,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_140000Z.aif_36575,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_140000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.555828,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_140000Z.aif_36577,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_140000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.544328,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_141500Z.aif_36587,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_141500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.515728,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_141500Z.aif_36594,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_141500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.514297,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_143000Z.aif_36612,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_143000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.528317,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_194500Z.aif_36901,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_194500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.520326,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_201500Z.aif_36912,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_201500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.513178,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_203000Z.aif_36921,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_203000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.521683,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_213000Z.aif_36968,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_213000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.522738,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_221500Z.aif_37018,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_221500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.537058,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_231500Z.aif_37110,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_231500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.527592,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_234500Z.aif_37186,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_234500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.543498,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_000000Z.aif_37200,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_000000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.507094,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_004500Z.aif_37303,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_004500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.517962,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_014500Z.aif_37551,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_014500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.538849,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_020000Z.aif_37580,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_020000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.577053,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_020000Z.aif_37597,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_020000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.530601,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_020000Z.aif_37621,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_020000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.510897,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_021500Z.aif_37641,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_021500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.520073,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_030000Z.aif_37757,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_030000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.51398,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_054500Z.aif_37992,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_054500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.516766,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_054500Z.aif_38021,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_054500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.559215,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_070000Z.aif_38163,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_070000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.508477,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_074500Z.aif_38235,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_074500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.501891,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_080000Z.aif_38247,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_080000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.553672,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_091500Z.aif_38406,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_091500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.531739,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_113000Z.aif_38591,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_113000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.529111,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_123000Z.aif_38683,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_123000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.524611,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_130000Z.aif_38730,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_130000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.551701,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_133000Z.aif_38769,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_133000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.506719,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_133000Z.aif_38778,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_133000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.50696,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_144500Z.aif_38886,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_144500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.588051,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_154500Z.aif_38969,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_154500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.512776,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_164500Z.aif_39037,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_164500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.507087,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_001500Z.aif_39447,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_001500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.55194,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_014500Z.aif_39588,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_014500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.509319,1-4-f,parm file = FW2O_p25.mat
