Selection	View	Channel	SID	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Date	Begin Hour	Begin Path	Begin File	File Offset (s)	Date Check	Time Check	Score	Tags	Notes
17660	Spectrogram 	02	02	2683843.683978	2683849.500028	13	29	08/11/2018	13	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_134500Z.aif	86896MD01_016K_M04_multi_20180811_134500Z.aif	 43.683978	08/11/2018	13:45:43.684	0.505458	1-4-f	parm file = FW2O_p25.mat
17661	Spectrogram 	02	02	2683854.947978	2683860.764028	13	29	08/11/2018	13	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_134500Z.aif	86896MD01_016K_M04_multi_20180811_134500Z.aif	 54.947978	08/11/2018	13:45:54.948	0.530210	1-4-f	parm file = FW2O_p25.mat
17662	Spectrogram 	01	01	2683858.019978	2683863.836028	13	29	08/11/2018	13	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_134500Z.aif	86896MD01_016K_M04_multi_20180811_134500Z.aif	58.019978105	08/11/2018	13:45:58.020	0.502101	1-4-f	parm file = FW2O_p25.mat
17663	Spectrogram 	02	02	2683897.947978	2683903.764028	13	29	08/11/2018	13	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_134500Z.aif	86896MD01_016K_M04_multi_20180811_134500Z.aif	 97.947978	08/11/2018	13:46:37.948	0.510916	1-4-f	parm file = FW2O_p25.mat
17664	Spectrogram 	01	01	2683949.907978	2683955.724028	13	29	08/11/2018	13	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_134500Z.aif	86896MD01_016K_M04_multi_20180811_134500Z.aif	149.907978105	08/11/2018	13:47:29.908	0.512999	1-4-f	parm file = FW2O_p25.mat
17665	Spectrogram 	04	04	2684591.635978	2684597.452028	13	29	08/11/2018	13	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_134500Z.aif	86896MD01_016K_M04_multi_20180811_134500Z.aif	791.635978105	08/11/2018	13:58:11.636	0.500211	1-4-f	parm file = FW2O_p25.mat
17666	Spectrogram 	03	03	2685186.515971	2685192.332021	13	29	08/11/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_140000Z.aif	86896MD01_016K_M04_multi_20180811_140000Z.aif	486.515971399	08/11/2018	14:08:06.516	0.509869	1-4-f	parm file = FW2O_p25.mat
17667	Spectrogram 	04	04	2686283.979145	2686288.036855	13	34	08/11/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_141500Z.aif	86896MD01_016K_M04_multi_20180811_141500Z.aif	683.979145176	08/11/2018	14:26:23.979	0.612281	1-2-f	parm file = FW2O_p25.mat
17668	Spectrogram 	01	01	2687067.515149	2687071.572859	13	34	08/11/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_143000Z.aif	86896MD01_016K_M04_multi_20180811_143000Z.aif	567.515148529	08/11/2018	14:39:27.515	0.607366	1-2-f	parm file = FW2O_p25.mat
17669	Spectrogram 	04	04	2687067.771149	2687071.828859	13	34	08/11/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_143000Z.aif	86896MD01_016K_M04_multi_20180811_143000Z.aif	567.771148529	08/11/2018	14:39:27.771	0.794378	1-2-f	parm file = FW2O_p25.mat
17670	Spectrogram 	03	03	2687070.075149	2687074.132859	13	34	08/11/2018	14	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_143000Z.aif	86896MD01_016K_M04_multi_20180811_143000Z.aif	570.075148529	08/11/2018	14:39:30.075	0.515189	1-2-f	parm file = FW2O_p25.mat
17671	Spectrogram 	03	03	2691366.979975	2691372.796025	13	29	08/11/2018	15	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_154500Z.aif	86896MD01_016K_M04_multi_20180811_154500Z.aif	366.979974752	08/11/2018	15:51:06.980	0.525623	1-4-f	parm file = FW2O_p25.mat
17672	Spectrogram 	04	04	2695168.795149	2695172.852859	13	34	08/11/2018	16	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_164500Z.aif	86896MD01_016K_M04_multi_20180811_164500Z.aif	568.795148529	08/11/2018	16:54:28.795	0.527326	1-2-f	parm file = FW2O_p25.mat
17673	Spectrogram 	04	04	2695184.811978	2695190.628028	13	29	08/11/2018	16	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_164500Z.aif	86896MD01_016K_M04_multi_20180811_164500Z.aif	584.811978105	08/11/2018	16:54:44.812	0.510639	1-4-f	parm file = FW2O_p25.mat
17674	Spectrogram 	04	04	2695200.675978	2695206.492028	13	29	08/11/2018	16	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_164500Z.aif	86896MD01_016K_M04_multi_20180811_164500Z.aif	600.675978105	08/11/2018	16:55:00.676	0.709847	1-4-f	parm file = FW2O_p25.mat
17675	Spectrogram 	04	04	2695212.451978	2695218.268028	13	29	08/11/2018	16	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_164500Z.aif	86896MD01_016K_M04_multi_20180811_164500Z.aif	612.451978105	08/11/2018	16:55:12.452	0.553827	1-4-f	parm file = FW2O_p25.mat
17676	Spectrogram 	04	04	2695541.635971	2695547.452021	13	29	08/11/2018	17	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_170000Z.aif	86896MD01_016K_M04_multi_20180811_170000Z.aif	41.635971399	08/11/2018	17:00:41.636	0.511205	1-4-f	parm file = FW2O_p25.mat
17677	Spectrogram 	04	04	2696018.003971	2696023.820021	13	29	08/11/2018	17	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_170000Z.aif	86896MD01_016K_M04_multi_20180811_170000Z.aif	518.003971399	08/11/2018	17:08:38.004	0.504828	1-4-f	parm file = FW2O_p25.mat
17678	Spectrogram 	02	02	2697007.075975	2697012.892025	13	29	08/11/2018	17	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_171500Z.aif	86896MD01_016K_M04_multi_20180811_171500Z.aif	607.075975	08/11/2018	17:25:07.076	0.519612	1-4-f	parm file = FW2O_p25.mat
17679	Spectrogram 	02	02	2697031.139975	2697036.956025	13	29	08/11/2018	17	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_171500Z.aif	86896MD01_016K_M04_multi_20180811_171500Z.aif	631.139975	08/11/2018	17:25:31.140	0.554134	1-4-f	parm file = FW2O_p25.mat
17680	Spectrogram 	04	04	2698166.635978	2698172.452028	13	29	08/11/2018	17	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_173000Z.aif	86896MD01_016K_M04_multi_20180811_173000Z.aif	866.635978105	08/11/2018	17:44:26.636	0.554662	1-4-f	parm file = FW2O_p25.mat
17681	Spectrogram 	02	02	2700818.003978	2700823.820028	13	29	08/11/2018	18	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_181500Z.aif	86896MD01_016K_M04_multi_20180811_181500Z.aif	818.003978	08/11/2018	18:28:38.004	0.529959	1-4-f	parm file = FW2O_p25.mat
17682	Spectrogram 	04	04	2703429.803149	2703433.860859	13	34	08/11/2018	19	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_190000Z.aif	86896MD01_016K_M04_multi_20180811_190000Z.aif	729.803148529	08/11/2018	19:12:09.803	0.556632	1-2-f	parm file = FW2O_p25.mat
17683	Spectrogram 	04	04	2704138.475971	2704144.292021	13	29	08/11/2018	19	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_191500Z.aif	86896MD01_016K_M04_multi_20180811_191500Z.aif	538.475971399	08/11/2018	19:23:58.476	0.509642	1-4-f	parm file = FW2O_p25.mat
17684	Spectrogram 	02	02	2718475.763975	2718481.580025	13	29	08/11/2018	23	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_231500Z.aif	86896MD01_016K_M04_multi_20180811_231500Z.aif	475.763975	08/11/2018	23:22:55.764	0.523764	1-4-f	parm file = FW2O_p25.mat
17685	Spectrogram 	02	02	2719186.091978	2719191.908028	13	29	08/11/2018	23	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_233000Z.aif	86896MD01_016K_M04_multi_20180811_233000Z.aif	286.091978	08/11/2018	23:34:46.092	0.519063	1-4-f	parm file = FW2O_p25.mat
17686	Spectrogram 	02	02	2719201.443978	2719207.260028	13	29	08/11/2018	23	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_233000Z.aif	86896MD01_016K_M04_multi_20180811_233000Z.aif	301.443978	08/11/2018	23:35:01.444	0.503355	1-4-f	parm file = FW2O_p25.mat
17687	Spectrogram 	02	02	2719718.515978	2719724.332028	13	29	08/11/2018	23	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_233000Z.aif	86896MD01_016K_M04_multi_20180811_233000Z.aif	818.515978	08/11/2018	23:43:38.516	0.542865	1-4-f	parm file = FW2O_p25.mat
17688	Spectrogram 	04	04	2719815.523971	2719821.340021	13	29	08/11/2018	23	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_234500Z.aif	86896MD01_016K_M04_multi_20180811_234500Z.aif	15.523971399	08/11/2018	23:45:15.524	0.513193	1-4-f	parm file = FW2O_p25.mat
17689	Spectrogram 	02	02	2719833.955971	2719839.772021	13	29	08/11/2018	23	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_234500Z.aif	86896MD01_016K_M04_multi_20180811_234500Z.aif	 33.955971	08/11/2018	23:45:33.956	0.511488	1-4-f	parm file = FW2O_p25.mat
17690	Spectrogram 	04	04	2719834.979971	2719840.796021	13	29	08/11/2018	23	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_234500Z.aif	86896MD01_016K_M04_multi_20180811_234500Z.aif	34.979971399	08/11/2018	23:45:34.980	0.507144	1-4-f	parm file = FW2O_p25.mat
17691	Spectrogram 	04	04	2719931.227971	2719937.044021	13	29	08/11/2018	23	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_234500Z.aif	86896MD01_016K_M04_multi_20180811_234500Z.aif	131.227971399	08/11/2018	23:47:11.228	0.525291	1-4-f	parm file = FW2O_p25.mat
17692	Spectrogram 	04	04	2719960.659971	2719966.476021	13	29	08/11/2018	23	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_234500Z.aif	86896MD01_016K_M04_multi_20180811_234500Z.aif	160.659971399	08/11/2018	23:47:40.660	0.516939	1-4-f	parm file = FW2O_p25.mat
17693	Spectrogram 	04	04	2720002.387971	2720008.204021	13	29	08/11/2018	23	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_234500Z.aif	86896MD01_016K_M04_multi_20180811_234500Z.aif	202.387971399	08/11/2018	23:48:22.388	0.536862	1-4-f	parm file = FW2O_p25.mat
17694	Spectrogram 	04	04	2720028.491971	2720034.308021	13	29	08/11/2018	23	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_234500Z.aif	86896MD01_016K_M04_multi_20180811_234500Z.aif	228.491971399	08/11/2018	23:48:48.492	0.637743	1-4-f	parm file = FW2O_p25.mat
17695	Spectrogram 	03	03	2720029.771971	2720035.588021	13	29	08/11/2018	23	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_234500Z.aif	86896MD01_016K_M04_multi_20180811_234500Z.aif	229.771971399	08/11/2018	23:48:49.772	0.506686	1-4-f	parm file = FW2O_p25.mat
17696	Spectrogram 	03	03	2720078.923971	2720084.740021	13	29	08/11/2018	23	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_234500Z.aif	86896MD01_016K_M04_multi_20180811_234500Z.aif	278.923971399	08/11/2018	23:49:38.924	0.513844	1-4-f	parm file = FW2O_p25.mat
17697	Spectrogram 	04	04	2720087.739142	2720091.796852	13	34	08/11/2018	23	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_234500Z.aif	86896MD01_016K_M04_multi_20180811_234500Z.aif	287.739141823	08/11/2018	23:49:47.739	0.506757	1-2-f	parm file = FW2O_p25.mat
17698	Spectrogram 	04	04	2720098.627971	2720104.444021	13	29	08/11/2018	23	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_234500Z.aif	86896MD01_016K_M04_multi_20180811_234500Z.aif	298.627971399	08/11/2018	23:49:58.628	0.516540	1-4-f	parm file = FW2O_p25.mat
17699	Spectrogram 	04	04	2720135.747971	2720141.564021	13	29	08/11/2018	23	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_234500Z.aif	86896MD01_016K_M04_multi_20180811_234500Z.aif	335.747971399	08/11/2018	23:50:35.748	0.546764	1-4-f	parm file = FW2O_p25.mat
17700	Spectrogram 	04	04	2720153.411971	2720159.228021	13	29	08/11/2018	23	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180811\86896MD01_016K_M04_multi_20180811_234500Z.aif	86896MD01_016K_M04_multi_20180811_234500Z.aif	353.411971399	08/11/2018	23:50:53.412	0.515585	1-4-f	parm file = FW2O_p25.mat
17701	Spectrogram 	03	03	2723383.787971	2723389.604021	13	29	08/12/2018	00	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180812\86896MD01_016K_M04_multi_20180812_003000Z.aif	86896MD01_016K_M04_multi_20180812_003000Z.aif	883.787971399	08/12/2018	00:44:43.788	0.500719	1-4-f	parm file = FW2O_p25.mat
17702	Spectrogram 	04	04	2727742.859149	2727746.916859	13	34	08/12/2018	01	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180812\86896MD01_016K_M04_multi_20180812_014500Z.aif	86896MD01_016K_M04_multi_20180812_014500Z.aif	742.859148529	08/12/2018	01:57:22.859	0.502894	1-2-f	parm file = FW2O_p25.mat
17703	Spectrogram 	04	04	2727756.931149	2727760.988859	13	34	08/12/2018	01	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180812\86896MD01_016K_M04_multi_20180812_014500Z.aif	86896MD01_016K_M04_multi_20180812_014500Z.aif	756.931148529	08/12/2018	01:57:36.931	0.543120	1-2-f	parm file = FW2O_p25.mat
17704	Spectrogram 	02	02	2727900.531142	2727904.588852	13	34	08/12/2018	02	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180812\86896MD01_016K_M04_multi_20180812_020000Z.aif	86896MD01_016K_M04_multi_20180812_020000Z.aif	0.531141823	08/12/2018	02:00:00.531	0.542613	1-2-f	parm file = FW2O_p25.mat
17705	Spectrogram 	03	03	2730323.971978	2730329.788028	13	29	08/12/2018	02	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180812\86896MD01_016K_M04_multi_20180812_023000Z.aif	86896MD01_016K_M04_multi_20180812_023000Z.aif	623.971978105	08/12/2018	02:40:23.972	0.506470	1-4-f	parm file = FW2O_p25.mat
17706	Spectrogram 	02	02	2735511.515978	2735517.332028	13	29	08/12/2018	04	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180812\86896MD01_016K_M04_multi_20180812_040000Z.aif	86896MD01_016K_M04_multi_20180812_040000Z.aif	411.515978105	08/12/2018	04:06:51.516	0.541534	1-4-f	parm file = FW2O_p25.mat
17707	Spectrogram 	02	02	2735759.043978	2735764.860028	13	29	08/12/2018	04	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180812\86896MD01_016K_M04_multi_20180812_040000Z.aif	86896MD01_016K_M04_multi_20180812_040000Z.aif	659.043978105	08/12/2018	04:10:59.044	0.504878	1-4-f	parm file = FW2O_p25.mat
17708	Spectrogram 	02	02	2736681.307971	2736687.124021	13	29	08/12/2018	04	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180812\86896MD01_016K_M04_multi_20180812_041500Z.aif	86896MD01_016K_M04_multi_20180812_041500Z.aif	681.307971399	08/12/2018	04:26:21.308	0.509049	1-4-f	parm file = FW2O_p25.mat
17709	Spectrogram 	02	02	2736757.075971	2736762.892021	13	29	08/12/2018	04	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180812\86896MD01_016K_M04_multi_20180812_041500Z.aif	86896MD01_016K_M04_multi_20180812_041500Z.aif	757.075971399	08/12/2018	04:27:37.076	0.501356	1-4-f	parm file = FW2O_p25.mat
17710	Spectrogram 	02	02	2737987.539978	2737993.356028	13	29	08/12/2018	04	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180812\86896MD01_016K_M04_multi_20180812_044500Z.aif	86896MD01_016K_M04_multi_20180812_044500Z.aif	187.539978105	08/12/2018	04:48:07.540	0.526478	1-4-f	parm file = FW2O_p25.mat
17711	Spectrogram 	02	02	2738385.835978	2738391.652028	13	29	08/12/2018	04	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180812\86896MD01_016K_M04_multi_20180812_044500Z.aif	86896MD01_016K_M04_multi_20180812_044500Z.aif	585.835978105	08/12/2018	04:54:45.836	0.509944	1-4-f	parm file = FW2O_p25.mat
17712	Spectrogram 	02	02	2738681.339149	2738685.396859	13	34	08/12/2018	04	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180812\86896MD01_016K_M04_multi_20180812_044500Z.aif	86896MD01_016K_M04_multi_20180812_044500Z.aif	881.339148529	08/12/2018	04:59:41.339	0.548554	1-2-f	parm file = FW2O_p25.mat
17713	Spectrogram 	02	02	2739696.411975	2739702.228025	13	29	08/12/2018	05	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180812\86896MD01_016K_M04_multi_20180812_051500Z.aif	86896MD01_016K_M04_multi_20180812_051500Z.aif	96.411974752	08/12/2018	05:16:36.412	0.525310	1-4-f	parm file = FW2O_p25.mat
17714	Spectrogram 	04	04	2740967.315978	2740973.132028	13	29	08/12/2018	05	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180812\86896MD01_016K_M04_multi_20180812_053000Z.aif	86896MD01_016K_M04_multi_20180812_053000Z.aif	467.315978105	08/12/2018	05:37:47.316	0.504128	1-4-f	parm file = FW2O_p25.mat
17715	Spectrogram 	02	02	2741196.667978	2741202.484028	13	29	08/12/2018	05	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180812\86896MD01_016K_M04_multi_20180812_053000Z.aif	86896MD01_016K_M04_multi_20180812_053000Z.aif	696.667978105	08/12/2018	05:41:36.668	0.530487	1-4-f	parm file = FW2O_p25.mat
17716	Spectrogram 	04	04	2741255.539978	2741261.356028	13	29	08/12/2018	05	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180812\86896MD01_016K_M04_multi_20180812_053000Z.aif	86896MD01_016K_M04_multi_20180812_053000Z.aif	755.539978105	08/12/2018	05:42:35.540	0.511686	1-4-f	parm file = FW2O_p25.mat
17717	Spectrogram 	04	04	2741345.131978	2741350.948028	13	29	08/12/2018	05	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180812\86896MD01_016K_M04_multi_20180812_053000Z.aif	86896MD01_016K_M04_multi_20180812_053000Z.aif	845.131978105	08/12/2018	05:44:05.132	0.620792	1-4-f	parm file = FW2O_p25.mat
17718	Spectrogram 	04	04	2741360.747978	2741366.564028	13	29	08/12/2018	05	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180812\86896MD01_016K_M04_multi_20180812_053000Z.aif	86896MD01_016K_M04_multi_20180812_053000Z.aif	860.747978105	08/12/2018	05:44:20.748	0.567065	1-4-f	parm file = FW2O_p25.mat
17719	Spectrogram 	04	04	2741381.995978	2741387.812028	13	29	08/12/2018	05	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180812\86896MD01_016K_M04_multi_20180812_053000Z.aif	86896MD01_016K_M04_multi_20180812_053000Z.aif	881.995978105	08/12/2018	05:44:41.996	0.516033	1-4-f	parm file = FW2O_p25.mat
17720	Spectrogram 	04	04	2741502.043971	2741507.860021	13	29	08/12/2018	05	\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180812\86896MD01_016K_M04_multi_20180812_054500Z.aif	86896MD01_016K_M04_multi_20180812_054500Z.aif	102.043971399	08/12/2018	05:46:42.044	0.512753	1-4-f	parm file = FW2O_p25.mat
