Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Date	Begin Hour	Begin Path	Begin File	File Offset (s)	SID	Date Check	Time Check	Score	Tags	Notes	Tag	Verification 2
8289	Spectrogram 1	4	2046185.968500000	2046208.153500000	40.000	400.000	2018/8/4	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_043000Z.aif	86896MD01_016K_M04_multi_20180804_043000Z.aif	485.9685	04	08/04/2018	04:38:05.968	0.182219	ASR_MinkeWhale	na		
8290	Spectrogram 1	3	2046306.121500000	2046316.372500000	40.000	400.000	2018/8/4	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_043000Z.aif	86896MD01_016K_M04_multi_20180804_043000Z.aif	606.1215	03	08/04/2018	04:40:06.121	0.282723	ASR_MinkeWhale	na		
8291	Spectrogram 1	3	2046559.075500000	2046569.938500000	40.000	400.000	2018/8/4	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_043000Z.aif	86896MD01_016K_M04_multi_20180804_043000Z.aif	859.0755	03	08/04/2018	04:44:19.075	0.718758	ASR_MinkeWhale	na		
8292	Spectrogram 1	1	2047081.582503000	2047107.286503000	40.000	400.000	2018/8/4	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_044500Z.aif	86896MD01_016K_M04_multi_20180804_044500Z.aif	481.5825	01	08/04/2018	04:53:01.582	0.354385	ASR_MinkeWhale	na		
8293	Spectrogram 1	4	2047096.780503000	2047104.991503000	40.000	400.000	2018/8/4	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_044500Z.aif	86896MD01_016K_M04_multi_20180804_044500Z.aif	496.7805	04	08/04/2018	04:53:16.781	0.147032	ASR_MinkeWhale	na		
8294	Spectrogram 1	4	2047131.001503000	2047139.722503000	40.000	400.000	2018/8/4	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_044500Z.aif	86896MD01_016K_M04_multi_20180804_044500Z.aif	531.0015	04	08/04/2018	04:53:51.002	0.147032	ASR_MinkeWhale	na		
8295	Spectrogram 1	1	2047631.272497000	2047663.096497000	40.000	400.000	2018/8/4	5	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_050000Z.aif	86896MD01_016K_M04_multi_20180804_050000Z.aif	131.2725	01	08/04/2018	05:02:11.272	0.183942	ASR_MinkeWhale	na		
8296	Spectrogram 1	4	2048243.818497000	2048274.367497000	40.000	400.000	2018/8/4	5	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_050000Z.aif	86896MD01_016K_M04_multi_20180804_050000Z.aif	743.8185	04	08/04/2018	05:12:23.818	0.100284	ASR_MinkeWhale	na		
8297	Spectrogram 1	1	2048743.708500000	2048754.775500000	40.000	400.000	2018/8/4	5	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_051500Z.aif	86896MD01_016K_M04_multi_20180804_051500Z.aif	343.7085	01	08/04/2018	05:20:43.708	0.780718	ASR_MinkeWhale	na		
8298	Spectrogram 1	2	2048822.857500000	2048836.321500000	40.000	400.000	2018/8/4	5	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_051500Z.aif	86896MD01_016K_M04_multi_20180804_051500Z.aif	422.8575	02	08/04/2018	05:22:02.858	0.408564	ASR_MinkeWhale	na		
8299	Spectrogram 1	2	2048847.847500000	2048860.648500000	40.000	400.000	2018/8/4	5	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_051500Z.aif	86896MD01_016K_M04_multi_20180804_051500Z.aif	447.8475	02	08/04/2018	05:22:27.848	0.408564	ASR_MinkeWhale	na		
8300	Spectrogram 1	4	2049120.919500000	2049129.946500000	40.000	400.000	2018/8/4	5	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_051500Z.aif	86896MD01_016K_M04_multi_20180804_051500Z.aif	720.9195	04	08/04/2018	05:27:00.919	0.456591	ASR_MinkeWhale	na		
8301	Spectrogram 1	1	2049291.715500000	2049299.620500000	40.000	400.000	2018/8/4	5	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_051500Z.aif	86896MD01_016K_M04_multi_20180804_051500Z.aif	891.7155	01	08/04/2018	05:29:51.716	0.285676	ASR_MinkeWhale	na		
8302	Spectrogram 1	1	2049300.919503000	2049313.924503000	40.000	400.000	2018/8/4	5	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_053000Z.aif	86896MD01_016K_M04_multi_20180804_053000Z.aif	0.9195	01	08/04/2018	05:30:00.920	0.792617	ASR_MinkeWhale	na		
8303	Spectrogram 1	1	2049515.548503000	2049525.595503000	40.000	400.000	2018/8/4	5	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_053000Z.aif	86896MD01_016K_M04_multi_20180804_053000Z.aif	215.5485	01	08/04/2018	05:33:35.548	0.508445	ASR_MinkeWhale	na		
8304	Spectrogram 1	4	2049629.683503000	2049639.322503000	40.000	400.000	2018/8/4	5	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_053000Z.aif	86896MD01_016K_M04_multi_20180804_053000Z.aif	329.6835	04	08/04/2018	05:35:29.684	0.588096	ASR_MinkeWhale	na		
8305	Spectrogram 1	3	2049700.954503000	2049712.174503000	40.000	400.000	2018/8/4	5	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_053000Z.aif	86896MD01_016K_M04_multi_20180804_053000Z.aif	400.9545	03	08/04/2018	05:36:40.955	0.163236	ASR_MinkeWhale	na		
8306	Spectrogram 1	1	2049818.200503000	2049828.757503000	40.000	400.000	2018/8/4	5	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_053000Z.aif	86896MD01_016K_M04_multi_20180804_053000Z.aif	518.2005	01	08/04/2018	05:38:38.200	0.453167	ASR_MinkeWhale	na		
8307	Spectrogram 1	2	2050533.967497000	2050545.544497000	40.000	400.000	2018/8/4	5	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_054500Z.aif	86896MD01_016K_M04_multi_20180804_054500Z.aif	333.9675	02	08/04/2018	05:50:33.968	0.882636	ASR_MinkeWhale	na		
8308	Spectrogram 1	3	2050541.107497000	2050559.722497000	40.000	400.000	2018/8/4	5	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_054500Z.aif	86896MD01_016K_M04_multi_20180804_054500Z.aif	341.1075	03	08/04/2018	05:50:41.107	0.859362	ASR_MinkeWhale	na		
8309	Spectrogram 1	4	2050774.681497000	2050784.779497000	40.000	400.000	2018/8/4	5	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_054500Z.aif	86896MD01_016K_M04_multi_20180804_054500Z.aif	574.6815	04	08/04/2018	05:54:34.681	0.215707	ASR_MinkeWhale	na		
8310	Spectrogram 1	1	2050939.840497000	2050952.386497000	40.000	400.000	2018/8/4	5	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_054500Z.aif	86896MD01_016K_M04_multi_20180804_054500Z.aif	739.8405	01	08/04/2018	05:57:19.840	0.577481	ASR_MinkeWhale	na		
8311	Spectrogram 1	3	2050960.342497000	2050979.620497000	40.000	400.000	2018/8/4	5	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_054500Z.aif	86896MD01_016K_M04_multi_20180804_054500Z.aif	760.3425	03	08/04/2018	05:57:40.342	0.486139	ASR_MinkeWhale	na		
8312	Spectrogram 1	2	2051106.376500000	2051159.569500000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_060000Z.aif	86896MD01_016K_M04_multi_20180804_060000Z.aif	6.3765	02	08/04/2018	06:00:06.376	0.662135	ASR_MinkeWhale	na		
8313	Spectrogram 1	3	2051226.223500000	2051241.217500000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_060000Z.aif	86896MD01_016K_M04_multi_20180804_060000Z.aif	126.2235	03	08/04/2018	06:02:06.223	0.547528	ASR_MinkeWhale	na		
8314	Spectrogram 1	1	2051317.945500000	2051328.094500000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_060000Z.aif	86896MD01_016K_M04_multi_20180804_060000Z.aif	217.9455	01	08/04/2018	06:03:37.945	0.306414	ASR_MinkeWhale	na		
8315	Spectrogram 1	4	2051361.778500000	2051379.475500000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_060000Z.aif	86896MD01_016K_M04_multi_20180804_060000Z.aif	261.7785	04	08/04/2018	06:04:21.779	0.413607	ASR_MinkeWhale	na		
8316	Spectrogram 1	4	2051386.615500000	2051397.478500000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_060000Z.aif	86896MD01_016K_M04_multi_20180804_060000Z.aif	286.6155	04	08/04/2018	06:04:46.616	0.413607	ASR_MinkeWhale	na		
8317	Spectrogram 1	1	2051387.788500000	2051398.549500000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_060000Z.aif	86896MD01_016K_M04_multi_20180804_060000Z.aif	287.7885	01	08/04/2018	06:04:47.789	0.160234	ASR_MinkeWhale	na		
8318	Spectrogram 1	1	2051718.769500000	2051729.479500000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_060000Z.aif	86896MD01_016K_M04_multi_20180804_060000Z.aif	618.7695	01	08/04/2018	06:10:18.769	0.841816	ASR_MinkeWhale	na		
8319	Spectrogram 1	1	2051897.851500000	2051909.071500000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_060000Z.aif	86896MD01_016K_M04_multi_20180804_060000Z.aif	797.8515	01	08/04/2018	06:13:17.851	0.473521	ASR_MinkeWhale	na		
8320	Spectrogram 1	2	2051959.432500000	2051977.945500000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_060000Z.aif	86896MD01_016K_M04_multi_20180804_060000Z.aif	859.4325	02	08/04/2018	06:14:19.433	0.717766	ASR_MinkeWhale	na		
8321	Spectrogram 1	1	2051970.754500000	2051980.495500000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_060000Z.aif	86896MD01_016K_M04_multi_20180804_060000Z.aif	870.7545	01	08/04/2018	06:14:30.755	0.143283	ASR_MinkeWhale	na		
8322	Spectrogram 1	1	2052065.254503000	2052074.281503000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_061500Z.aif	86896MD01_016K_M04_multi_20180804_061500Z.aif	65.2545	01	08/04/2018	06:16:05.255	0.496012	ASR_MinkeWhale	na		
8323	Spectrogram 1	1	2052087.694503000	2052101.413503000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_061500Z.aif	86896MD01_016K_M04_multi_20180804_061500Z.aif	87.6945	01	08/04/2018	06:16:27.695	0.496012	ASR_MinkeWhale	na		
8324	Spectrogram 1	4	2052124.999503000	2052143.614503000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_061500Z.aif	86896MD01_016K_M04_multi_20180804_061500Z.aif	124.9995	04	08/04/2018	06:17:04.999	0.226793	ASR_MinkeWhale	na		
8325	Spectrogram 1	4	2052154.987503000	2052171.001503000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_061500Z.aif	86896MD01_016K_M04_multi_20180804_061500Z.aif	154.9875	04	08/04/2018	06:17:34.987	0.226793	ASR_MinkeWhale	na		
8326	Spectrogram 1	4	2052546.223503000	2052558.463503000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_061500Z.aif	86896MD01_016K_M04_multi_20180804_061500Z.aif	546.2235	04	08/04/2018	06:24:06.223	0.179862	ASR_MinkeWhale	na		
8327	Spectrogram 1	4	2052849.946503000	2052858.973503000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_061500Z.aif	86896MD01_016K_M04_multi_20180804_061500Z.aif	849.9465	04	08/04/2018	06:29:09.947	0.308126	ASR_MinkeWhale	na		
8328	Spectrogram 1	2	2052914.587497000	2052927.031497000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_063000Z.aif	86896MD01_016K_M04_multi_20180804_063000Z.aif	14.5875	02	08/04/2018	06:30:14.588	0.861744	ASR_MinkeWhale	na		
8329	Spectrogram 1	4	2052919.279497000	2052930.295497000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_063000Z.aif	86896MD01_016K_M04_multi_20180804_063000Z.aif	19.2795	04	08/04/2018	06:30:19.280	0.305082	ASR_MinkeWhale	na		
8330	Spectrogram 1	2	2052931.060497000	2052940.240497000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_063000Z.aif	86896MD01_016K_M04_multi_20180804_063000Z.aif	31.0605	02	08/04/2018	06:30:31.060	0.861744	ASR_MinkeWhale	na		
8331	Spectrogram 1	4	2052942.433497000	2052953.092497000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_063000Z.aif	86896MD01_016K_M04_multi_20180804_063000Z.aif	42.4335	04	08/04/2018	06:30:42.433	0.305082	ASR_MinkeWhale	na		
8332	Spectrogram 1	3	2052989.785497000	2053008.298497000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_063000Z.aif	86896MD01_016K_M04_multi_20180804_063000Z.aif	89.7855	03	08/04/2018	06:31:29.785	0.510257	ASR_MinkeWhale	na		
8333	Spectrogram 1	2	2053102.645497000	2053115.905497000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_063000Z.aif	86896MD01_016K_M04_multi_20180804_063000Z.aif	202.6455	02	08/04/2018	06:33:22.646	0.750182	ASR_MinkeWhale	na		
8334	Spectrogram 1	2	2053290.499497000	2053302.280497000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_063000Z.aif	86896MD01_016K_M04_multi_20180804_063000Z.aif	390.4995	02	08/04/2018	06:36:30.500	0.261548	ASR_MinkeWhale	na		
8335	Spectrogram 1	4	2053446.274497000	2053455.607497000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_063000Z.aif	86896MD01_016K_M04_multi_20180804_063000Z.aif	546.2745	04	08/04/2018	06:39:06.274	0.165911	ASR_MinkeWhale	na		
8336	Spectrogram 1	1	2053450.405497000	2053459.738497000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_063000Z.aif	86896MD01_016K_M04_multi_20180804_063000Z.aif	550.4055	01	08/04/2018	06:39:10.405	0.128134	ASR_MinkeWhale	na		
8337	Spectrogram 1	3	2053622.194497000	2053640.044497000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_063000Z.aif	86896MD01_016K_M04_multi_20180804_063000Z.aif	722.1945	03	08/04/2018	06:42:02.194	0.949053	ASR_MinkeWhale	na		
8338	Spectrogram 1	3	2053650.040497000	2053662.025497000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_063000Z.aif	86896MD01_016K_M04_multi_20180804_063000Z.aif	750.0405	03	08/04/2018	06:42:30.041	0.949053	ASR_MinkeWhale	na		
8339	Spectrogram 1	2	2053684.132497000	2053711.468497000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_063000Z.aif	86896MD01_016K_M04_multi_20180804_063000Z.aif	784.1325	02	08/04/2018	06:43:04.133	0.672417	ASR_MinkeWhale	na		
8340	Spectrogram 1	2	2053724.575497000	2053739.161497000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_063000Z.aif	86896MD01_016K_M04_multi_20180804_063000Z.aif	824.5755	02	08/04/2018	06:43:44.576	0.672417	ASR_MinkeWhale	na		
8341	Spectrogram 1	2	2053835.956500000	2053845.850500000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_064500Z.aif	86896MD01_016K_M04_multi_20180804_064500Z.aif	35.9565	02	08/04/2018	06:45:35.957	0.943129	ASR_MinkeWhale	na		
8342	Spectrogram 1	4	2054018.098500000	2054031.613500000	40.000	400.000	2018/8/4	6	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_064500Z.aif	86896MD01_016K_M04_multi_20180804_064500Z.aif	218.0985	04	08/04/2018	06:48:38.098	0.171133	ASR_MinkeWhale	na		
8343	Spectrogram 1	1	2054731.417503000	2054749.165503000	40.000	400.000	2018/8/4	7	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_070000Z.aif	86896MD01_016K_M04_multi_20180804_070000Z.aif	31.4175	01	08/04/2018	07:00:31.417	0.888725	ASR_MinkeWhale	na		
8344	Spectrogram 1	1	2054919.934503000	2054931.460503000	40.000	400.000	2018/8/4	7	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_070000Z.aif	86896MD01_016K_M04_multi_20180804_070000Z.aif	219.9345	01	08/04/2018	07:03:39.935	0.370313	ASR_MinkeWhale	na		
8345	Spectrogram 1	3	2055103.351503000	2055119.569503000	40.000	400.000	2018/8/4	7	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_070000Z.aif	86896MD01_016K_M04_multi_20180804_070000Z.aif	403.3515	03	08/04/2018	07:06:43.352	0.514641	ASR_MinkeWhale	na		
8346	Spectrogram 1	2	2055368.365503000	2055375.403503000	40.000	400.000	2018/8/4	7	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_070000Z.aif	86896MD01_016K_M04_multi_20180804_070000Z.aif	668.3655	02	08/04/2018	07:11:08.366	0.365716	ASR_MinkeWhale	na		
8347	Spectrogram 1	1	2055435.607503000	2055453.508503000	40.000	400.000	2018/8/4	7	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_070000Z.aif	86896MD01_016K_M04_multi_20180804_070000Z.aif	735.6075	01	08/04/2018	07:12:15.608	0.650190	ASR_MinkeWhale	na		
8348	Spectrogram 1	4	2055564.022503000	2055574.579503000	40.000	400.000	2018/8/4	7	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_070000Z.aif	86896MD01_016K_M04_multi_20180804_070000Z.aif	864.0225	04	08/04/2018	07:14:24.022	0.619788	ASR_MinkeWhale	na		
8349	Spectrogram 1	4	2055586.462503000	2055599.518503000	40.000	400.000	2018/8/4	7	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_070000Z.aif	86896MD01_016K_M04_multi_20180804_070000Z.aif	886.4625	04	08/04/2018	07:14:46.462	0.619788	ASR_MinkeWhale	na		
8350	Spectrogram 1	1	2055608.773497000	2055621.523497000	40.000	400.000	2018/8/4	7	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_071500Z.aif	86896MD01_016K_M04_multi_20180804_071500Z.aif	8.7735	01	08/04/2018	07:15:08.774	0.494742	ASR_MinkeWhale	na		
8351	Spectrogram 1	4	2055805.603497000	2055817.231497000	40.000	400.000	2018/8/4	7	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_071500Z.aif	86896MD01_016K_M04_multi_20180804_071500Z.aif	205.6035	04	08/04/2018	07:18:25.604	0.747263	ASR_MinkeWhale	na		
