observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,deviceSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,freqLow,freqHigh,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments
86896MD01_016K_M04_multi_20180824_141500Z.aif_36587,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_141500Z.aif,,3809025.675975,3809031.492025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.515728,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_141500Z.aif_36594,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_141500Z.aif,,3809538.395975,3809544.212025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.514297,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_143000Z.aif_36612,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_143000Z.aif,,3810139.584263,3810144.047743,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.528317,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_194500Z.aif_36901,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_194500Z.aif,,3828913.731978,3828919.548028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.520326,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_201500Z.aif_36912,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_201500Z.aif,,3831048.035975,3831053.852025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.513178,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_203000Z.aif_36921,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_203000Z.aif,,3832004.347978,3832010.164028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.521683,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_213000Z.aif_36968,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_213000Z.aif,,3835292.571971,3835298.388021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.522738,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_221500Z.aif_37018,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_221500Z.aif,,3838159.723971,3838165.540021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.537058,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_231500Z.aif_37110,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_231500Z.aif,,3841593.083975,3841598.900025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.527592,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_234500Z.aif_37186,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_234500Z.aif,,3843778.835971,3843784.652021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.543498,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_000000Z.aif_37200,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_000000Z.aif,,3844303.835975,3844309.652025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.507094,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_004500Z.aif_37303,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_004500Z.aif,,3846719.195975,3846725.012025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.517962,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_014500Z.aif_37551,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_014500Z.aif,,3851007.507978,3851013.324028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.538849,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_020000Z.aif_37580,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_020000Z.aif,,3851448.035971,3851453.852021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.577053,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_020000Z.aif_37597,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_020000Z.aif,,3851701.699971,3851707.516021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.530601,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_020000Z.aif_37621,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_020000Z.aif,,3851765.443971,3851771.260021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.510897,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_021500Z.aif_37641,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_021500Z.aif,,3852409.723975,3852415.540025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.520073,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_030000Z.aif_37757,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_030000Z.aif,,3855366.979975,3855372.796025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.513980,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_054500Z.aif_37992,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_054500Z.aif,,3864688.731971,3864694.548021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.516766,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_054500Z.aif_38021,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_054500Z.aif,,3865406.227971,3865412.044021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.559215,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_070000Z.aif_38163,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_070000Z.aif,,3869706.563978,3869712.380028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.508477,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_074500Z.aif_38235,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_074500Z.aif,,3872523.803978,3872529.620028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.501891,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_080000Z.aif_38247,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_080000Z.aif,,3873179.859971,3873185.676021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.553672,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_091500Z.aif_38406,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_091500Z.aif,,3877574.395978,3877580.212028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.531739,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_113000Z.aif_38591,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_113000Z.aif,,3886101.875978,3886107.692028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.529111,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_123000Z.aif_38683,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_123000Z.aif,,3889788.395971,3889794.212021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.524611,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_130000Z.aif_38730,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_130000Z.aif,,3891396.155978,3891401.972028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.551701,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_133000Z.aif_38769,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_133000Z.aif,,3892556.227975,3892562.044025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.506719,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_133000Z.aif_38778,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_133000Z.aif,,3893003.411975,3893009.228025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.506960,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_144500Z.aif_38886,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_144500Z.aif,,3897682.075971,3897687.892021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.588051,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_154500Z.aif_38969,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_154500Z.aif,,3901054.515975,3901060.332025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.512776,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_164500Z.aif_39037,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_164500Z.aif,,3904895.643978,3904901.460028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.507087,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_001500Z.aif_39447,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_001500Z.aif,,3932067.403978,3932073.220028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.551940,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_014500Z.aif_39588,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_014500Z.aif,,3937088.307978,3937094.124028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.509319,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_014500Z.aif_39622,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_014500Z.aif,,3937428.491978,3937434.308028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.606093,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_060000Z.aif_39957,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_060000Z.aif,,3952259.555975,3952265.372025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.505137,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_061500Z.aif_39999,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_061500Z.aif,,3953592.915978,3953598.732028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.510642,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_070000Z.aif_40077,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_070000Z.aif,,3955749.227978,3955755.044028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.507475,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_071500Z.aif_40157,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_071500Z.aif,,3957244.875971,3957250.692021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.543604,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_083000Z.aif_40326,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_083000Z.aif,,3961566.467978,3961572.284028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.558431,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_084500Z.aif_40363,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_084500Z.aif,,3962244.283971,3962250.100021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.572399,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_084500Z.aif_40374,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_084500Z.aif,,3962276.787971,3962282.604021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.503209,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_110000Z.aif_40632,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_110000Z.aif,,3970125.419971,3970131.236021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.530724,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_131500Z.aif_40852,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_131500Z.aif,,3978714.843971,3978720.660021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.513193,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_140000Z.aif_40935,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_140000Z.aif,,3981259.467971,3981265.284021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.747713,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_141500Z.aif_40994,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_141500Z.aif,,3982259.299975,3982265.116025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.540320,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_144500Z.aif_41068,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_144500Z.aif,,3983989.163971,3983994.980021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.504521,1-4-f,parm file = FW2O_p25.mat
