id,analysis,scientificName,englishName,start_secs,end_secs,confidence,detected_time,detected_time_end,audio_id,project,recorder,site,latitude,longitude,audio_link,timestamp
cd7c3bfbe3ba994f94134ccaf2,birdnet-lite,Poecile montanus,Willow Tit,126,132,0.61512524,2022-10-18T14:56:05.901Z,2022-10-18T14:58:17Z,cd7c3bfbe3ba994f9413,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/16a815fe-5ba1-44bb-9092-f3b681ad93b7/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-18T14_53_59.901Z.mp3,2022-10-18T14:53:59.901Z
cd7c3bfbe3ba994f94136a26f3,birdnet-lite,Lophophanes cristatus,Crested Tit,135,138,0.65071,2022-10-18T14:56:14.901Z,2022-10-18T14:58:32Z,cd7c3bfbe3ba994f9413,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/16a815fe-5ba1-44bb-9092-f3b681ad93b7/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-18T14_53_59.901Z.mp3,2022-10-18T14:53:59.901Z
cd7c3bfbe3ba994f941344c170,birdnet-lite,Poecile montanus,Willow Tit,150,213,0.9109908,2022-10-18T14:56:29.901Z,2022-10-18T15:00:02Z,cd7c3bfbe3ba994f9413,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/16a815fe-5ba1-44bb-9092-f3b681ad93b7/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-18T14_53_59.901Z.mp3,2022-10-18T14:53:59.901Z
b297526afdac6c55564cda4b22,birdnet-lite,Corvus corax,Common Raven,87,156,0.95407534,2022-10-18T14:50:24.483Z,2022-10-18T14:53:00Z,b297526afdac6c55564c,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/6ed3eebe-3bec-4ce3-adcb-2818b1c33cbd/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-18T14_48_57.483Z.mp3,2022-10-18T14:48:57.483Z
b297526afdac6c55564cb26908,birdnet-lite,Certhia familiaris,Eurasian Treecreeper,159,189,0.49008715,2022-10-18T14:51:36.483Z,2022-10-18T14:54:45Z,b297526afdac6c55564c,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/6ed3eebe-3bec-4ce3-adcb-2818b1c33cbd/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-18T14_48_57.483Z.mp3,2022-10-18T14:48:57.483Z
b297526afdac6c55564c3793f0,birdnet-lite,Corvus corax,Common Raven,189,192,0.95827085,2022-10-18T14:52:06.483Z,2022-10-18T14:55:18Z,b297526afdac6c55564c,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/6ed3eebe-3bec-4ce3-adcb-2818b1c33cbd/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-18T14_48_57.483Z.mp3,2022-10-18T14:48:57.483Z
b297526afdac6c55564c0c54cb,birdnet-lite,Lophophanes cristatus,Crested Tit,201,210,0.9938387,2022-10-18T14:52:18.483Z,2022-10-18T14:55:48Z,b297526afdac6c55564c,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/6ed3eebe-3bec-4ce3-adcb-2818b1c33cbd/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-18T14_48_57.483Z.mp3,2022-10-18T14:48:57.483Z
b297526afdac6c55564c8f381a,birdnet-lite,Corvus corax,Common Raven,210,213,0.97059107,2022-10-18T14:52:27.483Z,2022-10-18T14:56:00Z,b297526afdac6c55564c,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/6ed3eebe-3bec-4ce3-adcb-2818b1c33cbd/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-18T14_48_57.483Z.mp3,2022-10-18T14:48:57.483Z
b297526afdac6c55564cb1d90d,birdnet-lite,Lophophanes cristatus,Crested Tit,216,228,0.97417563,2022-10-18T14:52:33.483Z,2022-10-18T14:56:21Z,b297526afdac6c55564c,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/6ed3eebe-3bec-4ce3-adcb-2818b1c33cbd/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-18T14_48_57.483Z.mp3,2022-10-18T14:48:57.483Z
b297526afdac6c55564cf43533,birdnet-lite,Corvus corax,Common Raven,231,234,0.98409605,2022-10-18T14:52:48.483Z,2022-10-18T14:56:42Z,b297526afdac6c55564c,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/6ed3eebe-3bec-4ce3-adcb-2818b1c33cbd/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-18T14_48_57.483Z.mp3,2022-10-18T14:48:57.483Z
b297526afdac6c55564ccf2873,birdnet-lite,Lophophanes cristatus,Crested Tit,237,246,0.75729203,2022-10-18T14:52:54.483Z,2022-10-18T14:57:00Z,b297526afdac6c55564c,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/6ed3eebe-3bec-4ce3-adcb-2818b1c33cbd/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-18T14_48_57.483Z.mp3,2022-10-18T14:48:57.483Z
b297526afdac6c55564c3aac26,birdnet-lite,Corvus corax,Common Raven,249,261,0.9964606,2022-10-18T14:53:06.483Z,2022-10-18T14:57:27Z,b297526afdac6c55564c,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/6ed3eebe-3bec-4ce3-adcb-2818b1c33cbd/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-18T14_48_57.483Z.mp3,2022-10-18T14:48:57.483Z
b297526afdac6c55564c655615,birdnet-lite,Lophophanes cristatus,Crested Tit,267,270,0.77795255,2022-10-18T14:53:24.483Z,2022-10-18T14:57:54Z,b297526afdac6c55564c,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/6ed3eebe-3bec-4ce3-adcb-2818b1c33cbd/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-18T14_48_57.483Z.mp3,2022-10-18T14:48:57.483Z
b297526afdac6c55564c779f5f,birdnet-lite,Corvus corax,Common Raven,273,300,0.99679226,2022-10-18T14:53:30.483Z,2022-10-18T14:58:30Z,b297526afdac6c55564c,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/6ed3eebe-3bec-4ce3-adcb-2818b1c33cbd/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-18T14_48_57.483Z.mp3,2022-10-18T14:48:57.483Z
026418ef4b27e21c9f83079f02,birdnet-lite,Corvus corax,Common Raven,156,276,0.9812805,2022-10-18T14:46:31.072Z,2022-10-18T14:51:07Z,026418ef4b27e21c9f83,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/62438d98-b086-4f92-b57f-e8fd1e568ca2/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-18T14_43_55.072Z.mp3,2022-10-18T14:43:55.072Z
744b886fffecf365a03c4d278f,birdnet-lite,Corvus corax,Common Raven,240,243,0.90151286,2022-10-18T14:42:52.665Z,2022-10-18T14:46:55Z,744b886fffecf365a03c,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/2a0338c7-28d4-4108-a70a-bb7199d03341/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-18T14_38_52.665Z.mp3,2022-10-18T14:38:52.665Z
4203cb55bab6bf29a3bbe4e9c6,birdnet-lite,Loxia curvirostra,Red Crossbill,207,222,0.5003695,2022-10-18T14:37:17.320Z,2022-10-18T14:40:59Z,4203cb55bab6bf29a3bb,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/7fd65230-c4e6-4649-ae3e-d8c204dd1a12/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-18T14_33_50.320Z.mp3,2022-10-18T14:33:50.320Z
4203cb55bab6bf29a3bb8ae4b7,birdnet-lite,Loxia pytyopsittacus,Parrot Crossbill,219,222,0.62400025,2022-10-18T14:37:29.320Z,2022-10-18T14:41:11Z,4203cb55bab6bf29a3bb,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/7fd65230-c4e6-4649-ae3e-d8c204dd1a12/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-18T14_33_50.320Z.mp3,2022-10-18T14:33:50.320Z
4203cb55bab6bf29a3bbf5f10d,birdnet-lite,Loxia curvirostra,Red Crossbill,222,225,0.9616849,2022-10-18T14:37:32.320Z,2022-10-18T14:41:17Z,4203cb55bab6bf29a3bb,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/7fd65230-c4e6-4649-ae3e-d8c204dd1a12/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-18T14_33_50.320Z.mp3,2022-10-18T14:33:50.320Z
4203cb55bab6bf29a3bb72e737,birdnet-lite,Loxia pytyopsittacus,Parrot Crossbill,222,225,0.6886846,2022-10-18T14:37:32.320Z,2022-10-18T14:41:17Z,4203cb55bab6bf29a3bb,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/7fd65230-c4e6-4649-ae3e-d8c204dd1a12/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-18T14_33_50.320Z.mp3,2022-10-18T14:33:50.320Z
2a6e697a85f90049faf22779bc,birdnet-lite,Botaurus stellaris,Great Bittern,228,234,0.9222926,2022-10-18T14:33:54.828Z,2022-10-18T14:37:48Z,2a6e697a85f90049faf2,proj_sound-of-norway,bugg_RPiID-1000000022fb515e,TOV-E: Bergen 120718,60.0603424,5.6645948,https://bugg-301712.web.app/download/7bc93a99-90e7-46c3-aa33-67e7fa2bc29e/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-18T14_30_06.828Z.mp3,2022-10-18T14:30:06.828Z
466f468c2170ed428c0ac5e3ad,birdnet-lite,Pica pica,Eurasian Magpie,6,21,0.638716,2022-10-18T14:08:44.179Z,2022-10-18T14:09:05Z,466f468c2170ed428c0a,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/0ea7daa5-1a9d-416d-a47b-d2ff5a01839e/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-18T14_08_38.179Z.mp3,2022-10-18T14:08:38.179Z
26add5f5f488ca3860f215b096,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,189,192,0.596506,2022-10-18T14:06:44.936Z,2022-10-18T14:09:56Z,26add5f5f488ca3860f2,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/b89a66ae-a933-483a-9851-6537bd549c01/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-18T14_03_35.936Z.mp3,2022-10-18T14:03:35.936Z
26add5f5f488ca3860f2730805,birdnet-lite,Dendrocopos major,Great Spotted Woodpecker,189,192,0.48112866,2022-10-18T14:06:44.936Z,2022-10-18T14:09:56Z,26add5f5f488ca3860f2,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/b89a66ae-a933-483a-9851-6537bd549c01/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-18T14_03_35.936Z.mp3,2022-10-18T14:03:35.936Z
26add5f5f488ca3860f28843a1,birdnet-lite,Pica pica,Eurasian Magpie,237,288,0.5999411,2022-10-18T14:07:32.936Z,2022-10-18T14:12:20Z,26add5f5f488ca3860f2,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/b89a66ae-a933-483a-9851-6537bd549c01/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-18T14_03_35.936Z.mp3,2022-10-18T14:03:35.936Z
1edf741fbc4c50056f78cc25ee,birdnet-lite,Lophophanes cristatus,Crested Tit,42,129,0.7485333,2022-10-18T13:59:15.573Z,2022-10-18T14:01:24Z,1edf741fbc4c50056f78,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/6530ad93-9a4e-4fd7-b37b-0a229151b3f6/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-18T13_58_33.573Z.mp3,2022-10-18T13:58:33.573Z
91225e3ac13f60b7eab5f6b7eb,birdnet-lite,Cyanistes caeruleus,Eurasian Blue Tit,48,51,0.50474334,2022-10-18T13:55:38.033Z,2022-10-18T13:56:29Z,91225e3ac13f60b7eab5,proj_sound-of-norway,bugg_RPiID-1000000022fb515e,TOV-E: Bergen 120718,60.0603424,5.6645948,https://bugg-301712.web.app/download/80b13e57-321b-41da-a9ff-6ae62d2b5ac0/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-18T13_54_50.033Z.mp3,2022-10-18T13:54:50.033Z
91225e3ac13f60b7eab5cf8efa,birdnet-lite,Poecile palustris,Marsh Tit,126,129,0.79189265,2022-10-18T13:56:56.033Z,2022-10-18T13:59:05Z,91225e3ac13f60b7eab5,proj_sound-of-norway,bugg_RPiID-1000000022fb515e,TOV-E: Bergen 120718,60.0603424,5.6645948,https://bugg-301712.web.app/download/80b13e57-321b-41da-a9ff-6ae62d2b5ac0/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-18T13_54_50.033Z.mp3,2022-10-18T13:54:50.033Z
91225e3ac13f60b7eab5a8099f,birdnet-lite,Fringilla coelebs,Common Chaffinch,159,162,0.67896706,2022-10-18T13:57:29.033Z,2022-10-18T14:00:11Z,91225e3ac13f60b7eab5,proj_sound-of-norway,bugg_RPiID-1000000022fb515e,TOV-E: Bergen 120718,60.0603424,5.6645948,https://bugg-301712.web.app/download/80b13e57-321b-41da-a9ff-6ae62d2b5ac0/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-18T13_54_50.033Z.mp3,2022-10-18T13:54:50.033Z
91225e3ac13f60b7eab59ca796,birdnet-lite,Cyanistes caeruleus,Eurasian Blue Tit,165,168,0.8156351,2022-10-18T13:57:35.033Z,2022-10-18T14:00:23Z,91225e3ac13f60b7eab5,proj_sound-of-norway,bugg_RPiID-1000000022fb515e,TOV-E: Bergen 120718,60.0603424,5.6645948,https://bugg-301712.web.app/download/80b13e57-321b-41da-a9ff-6ae62d2b5ac0/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-18T13_54_50.033Z.mp3,2022-10-18T13:54:50.033Z
91225e3ac13f60b7eab572c84c,birdnet-lite,Turdus iliacus,Redwing,219,222,0.6050209,2022-10-18T13:58:29.033Z,2022-10-18T14:02:11Z,91225e3ac13f60b7eab5,proj_sound-of-norway,bugg_RPiID-1000000022fb515e,TOV-E: Bergen 120718,60.0603424,5.6645948,https://bugg-301712.web.app/download/80b13e57-321b-41da-a9ff-6ae62d2b5ac0/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-18T13_54_50.033Z.mp3,2022-10-18T13:54:50.033Z
9e9699654035693f268aa97470,birdnet-lite,Regulus regulus,Goldcrest,12,165,0.81631637,2022-10-18T13:53:43.054Z,2022-10-18T13:56:28Z,9e9699654035693f268a,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/c988ac7a-90a0-43aa-9e61-0f0b0dbb86ff/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-18T13_53_31.054Z.mp3,2022-10-18T13:53:31.054Z
9e9699654035693f268a149a9d,birdnet-lite,Poecile montanus,Willow Tit,189,237,0.48156986,2022-10-18T13:56:40.054Z,2022-10-18T14:00:37Z,9e9699654035693f268a,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/c988ac7a-90a0-43aa-9e61-0f0b0dbb86ff/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-18T13_53_31.054Z.mp3,2022-10-18T13:53:31.054Z
2d130cada2d82e4176cb34eb75,birdnet-lite,Regulus regulus,Goldcrest,27,30,0.8231945,2022-10-18T13:50:14.624Z,2022-10-18T13:50:44Z,2d130cada2d82e4176cb,proj_sound-of-norway,bugg_RPiID-1000000022fb515e,TOV-E: Bergen 120718,60.0603424,5.6645948,https://bugg-301712.web.app/download/df390694-6b57-4307-ba77-10ba1f153c72/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-18T13_49_47.624Z.mp3,2022-10-18T13:49:47.624Z
2d130cada2d82e4176cb552e8c,birdnet-lite,Aegithalos caudatus,Long-tailed Tit,30,33,0.56676394,2022-10-18T13:50:17.624Z,2022-10-18T13:50:50Z,2d130cada2d82e4176cb,proj_sound-of-norway,bugg_RPiID-1000000022fb515e,TOV-E: Bergen 120718,60.0603424,5.6645948,https://bugg-301712.web.app/download/df390694-6b57-4307-ba77-10ba1f153c72/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-18T13_49_47.624Z.mp3,2022-10-18T13:49:47.624Z
2d130cada2d82e4176cbf0dc75,birdnet-lite,Regulus regulus,Goldcrest,42,45,0.8201583,2022-10-18T13:50:29.624Z,2022-10-18T13:51:14Z,2d130cada2d82e4176cb,proj_sound-of-norway,bugg_RPiID-1000000022fb515e,TOV-E: Bergen 120718,60.0603424,5.6645948,https://bugg-301712.web.app/download/df390694-6b57-4307-ba77-10ba1f153c72/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-18T13_49_47.624Z.mp3,2022-10-18T13:49:47.624Z
2d130cada2d82e4176cb65a745,birdnet-lite,Aegithalos caudatus,Long-tailed Tit,45,48,0.76133686,2022-10-18T13:50:32.624Z,2022-10-18T13:51:20Z,2d130cada2d82e4176cb,proj_sound-of-norway,bugg_RPiID-1000000022fb515e,TOV-E: Bergen 120718,60.0603424,5.6645948,https://bugg-301712.web.app/download/df390694-6b57-4307-ba77-10ba1f153c72/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-18T13_49_47.624Z.mp3,2022-10-18T13:49:47.624Z
2d130cada2d82e4176cb32d6b2,birdnet-lite,Regulus regulus,Goldcrest,51,93,0.5222127,2022-10-18T13:50:38.624Z,2022-10-18T13:52:11Z,2d130cada2d82e4176cb,proj_sound-of-norway,bugg_RPiID-1000000022fb515e,TOV-E: Bergen 120718,60.0603424,5.6645948,https://bugg-301712.web.app/download/df390694-6b57-4307-ba77-10ba1f153c72/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-18T13_49_47.624Z.mp3,2022-10-18T13:49:47.624Z
2d130cada2d82e4176cbcc939c,birdnet-lite,Regulus ignicapilla,Common Firecrest,90,93,0.5366436,2022-10-18T13:51:17.624Z,2022-10-18T13:52:50Z,2d130cada2d82e4176cb,proj_sound-of-norway,bugg_RPiID-1000000022fb515e,TOV-E: Bergen 120718,60.0603424,5.6645948,https://bugg-301712.web.app/download/df390694-6b57-4307-ba77-10ba1f153c72/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-18T13_49_47.624Z.mp3,2022-10-18T13:49:47.624Z
2d130cada2d82e4176cbcd0784,birdnet-lite,Regulus regulus,Goldcrest,108,111,0.8177865,2022-10-18T13:51:35.624Z,2022-10-18T13:53:26Z,2d130cada2d82e4176cb,proj_sound-of-norway,bugg_RPiID-1000000022fb515e,TOV-E: Bergen 120718,60.0603424,5.6645948,https://bugg-301712.web.app/download/df390694-6b57-4307-ba77-10ba1f153c72/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-18T13_49_47.624Z.mp3,2022-10-18T13:49:47.624Z
2d130cada2d82e4176cb80314d,birdnet-lite,Regulus ignicapilla,Common Firecrest,132,135,0.69026273,2022-10-18T13:51:59.624Z,2022-10-18T13:54:14Z,2d130cada2d82e4176cb,proj_sound-of-norway,bugg_RPiID-1000000022fb515e,TOV-E: Bergen 120718,60.0603424,5.6645948,https://bugg-301712.web.app/download/df390694-6b57-4307-ba77-10ba1f153c72/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-18T13_49_47.624Z.mp3,2022-10-18T13:49:47.624Z
2d130cada2d82e4176cbeefe94,birdnet-lite,Regulus regulus,Goldcrest,135,138,0.4599679,2022-10-18T13:52:02.624Z,2022-10-18T13:54:20Z,2d130cada2d82e4176cb,proj_sound-of-norway,bugg_RPiID-1000000022fb515e,TOV-E: Bergen 120718,60.0603424,5.6645948,https://bugg-301712.web.app/download/df390694-6b57-4307-ba77-10ba1f153c72/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-18T13_49_47.624Z.mp3,2022-10-18T13:49:47.624Z
2d130cada2d82e4176cb9db132,birdnet-lite,Regulus ignicapilla,Common Firecrest,141,144,0.7467575,2022-10-18T13:52:08.624Z,2022-10-18T13:54:32Z,2d130cada2d82e4176cb,proj_sound-of-norway,bugg_RPiID-1000000022fb515e,TOV-E: Bergen 120718,60.0603424,5.6645948,https://bugg-301712.web.app/download/df390694-6b57-4307-ba77-10ba1f153c72/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-18T13_49_47.624Z.mp3,2022-10-18T13:49:47.624Z
2d130cada2d82e4176cbc7d105,birdnet-lite,Regulus regulus,Goldcrest,144,147,0.5460712,2022-10-18T13:52:11.624Z,2022-10-18T13:54:38Z,2d130cada2d82e4176cb,proj_sound-of-norway,bugg_RPiID-1000000022fb515e,TOV-E: Bergen 120718,60.0603424,5.6645948,https://bugg-301712.web.app/download/df390694-6b57-4307-ba77-10ba1f153c72/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-18T13_49_47.624Z.mp3,2022-10-18T13:49:47.624Z
2d130cada2d82e4176cb348277,birdnet-lite,Regulus ignicapilla,Common Firecrest,156,159,0.46159253,2022-10-18T13:52:23.624Z,2022-10-18T13:55:02Z,2d130cada2d82e4176cb,proj_sound-of-norway,bugg_RPiID-1000000022fb515e,TOV-E: Bergen 120718,60.0603424,5.6645948,https://bugg-301712.web.app/download/df390694-6b57-4307-ba77-10ba1f153c72/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-18T13_49_47.624Z.mp3,2022-10-18T13:49:47.624Z
2d130cada2d82e4176cb6239ce,birdnet-lite,Regulus regulus,Goldcrest,162,201,0.5243941,2022-10-18T13:52:29.624Z,2022-10-18T13:55:50Z,2d130cada2d82e4176cb,proj_sound-of-norway,bugg_RPiID-1000000022fb515e,TOV-E: Bergen 120718,60.0603424,5.6645948,https://bugg-301712.web.app/download/df390694-6b57-4307-ba77-10ba1f153c72/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-18T13_49_47.624Z.mp3,2022-10-18T13:49:47.624Z
767e2f957e2b5cee916efbc4e0,birdnet-lite,Spinus spinus,Eurasian Siskin,243,246,0.7670725,2022-10-18T13:52:31.562Z,2022-10-18T13:56:37Z,767e2f957e2b5cee916e,proj_sound-of-norway,bugg_RPiID-1000000018bff2d2,TOV-E: Kristiansand 90115,58.4319563,7.9858968,https://bugg-301712.web.app/download/54caa2a7-a2d6-491c-b9cf-af3fff411e32/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-18T13_48_28.562Z.mp3,2022-10-18T13:48:28.562Z
6bf7842e88ba39c2c1e4fa11c9,birdnet-lite,Regulus regulus,Goldcrest,78,84,0.69751024,2022-10-18T13:46:03.349Z,2022-10-18T13:47:27Z,6bf7842e88ba39c2c1e4,proj_sound-of-norway,bugg_RPiID-1000000022fb515e,TOV-E: Bergen 120718,60.0603424,5.6645948,https://bugg-301712.web.app/download/93b8c87f-2319-441e-81dd-cadc0be248f3/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-18T13_44_45.349Z.mp3,2022-10-18T13:44:45.349Z
6bf7842e88ba39c2c1e4a8636f,birdnet-lite,Aegithalos caudatus,Long-tailed Tit,96,99,0.897784,2022-10-18T13:46:21.349Z,2022-10-18T13:48:00Z,6bf7842e88ba39c2c1e4,proj_sound-of-norway,bugg_RPiID-1000000022fb515e,TOV-E: Bergen 120718,60.0603424,5.6645948,https://bugg-301712.web.app/download/93b8c87f-2319-441e-81dd-cadc0be248f3/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-18T13_44_45.349Z.mp3,2022-10-18T13:44:45.349Z
6bf7842e88ba39c2c1e40804e0,birdnet-lite,Regulus regulus,Goldcrest,105,270,0.4696227,2022-10-18T13:46:30.349Z,2022-10-18T13:51:00Z,6bf7842e88ba39c2c1e4,proj_sound-of-norway,bugg_RPiID-1000000022fb515e,TOV-E: Bergen 120718,60.0603424,5.6645948,https://bugg-301712.web.app/download/93b8c87f-2319-441e-81dd-cadc0be248f3/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-18T13_44_45.349Z.mp3,2022-10-18T13:44:45.349Z
