Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Date	Begin Hour	Begin Path	Begin File	File Offset (s)	SID	Date Check	Time Check	Score	Tags	Notes	Tag	Verification 2
24271	Spectrogram 1	1	3553627.500003000	3553628.725003000	55.000	266.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_151500Z.aif	86896MD01_016K_M04_multi_20180821_151500Z.aif	427.5000	01	08/21/2018	15:22:07.500	0.436745	ASR_NorthAtlanticRightWhale	na		
24272	Spectrogram 1	4	3553640.675003000	3553641.700003000	133.000	203.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_151500Z.aif	86896MD01_016K_M04_multi_20180821_151500Z.aif	440.6750	04	08/21/2018	15:22:20.675	0.341050	ASR_NorthAtlanticRightWhale	na		
24273	Spectrogram 1	4	3553640.800003000	3553641.450003000	66.000	98.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_151500Z.aif	86896MD01_016K_M04_multi_20180821_151500Z.aif	440.8000	04	08/21/2018	15:22:20.800	0.362133	ASR_NorthAtlanticRightWhale	na		
24274	Spectrogram 1	3	3553656.775003000	3553657.350003000	63.000	242.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_151500Z.aif	86896MD01_016K_M04_multi_20180821_151500Z.aif	456.7750	03	08/21/2018	15:22:36.775	0.435550	ASR_NorthAtlanticRightWhale	na		
24275	Spectrogram 1	2	3553665.325003000	3553666.525003000	74.000	277.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_151500Z.aif	86896MD01_016K_M04_multi_20180821_151500Z.aif	465.3250	02	08/21/2018	15:22:45.325	0.459281	ASR_NorthAtlanticRightWhale	na		
24276	Spectrogram 1	3	3553772.350003000	3553775.025003000	43.000	289.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_151500Z.aif	86896MD01_016K_M04_multi_20180821_151500Z.aif	572.3500	03	08/21/2018	15:24:32.350	0.665494	ASR_NorthAtlanticRightWhale	na		
24277	Spectrogram 1	2	3553816.000003000	3553817.200003000	4.000	207.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_151500Z.aif	86896MD01_016K_M04_multi_20180821_151500Z.aif	616.0000	02	08/21/2018	15:25:16.000	0.608258	ASR_NorthAtlanticRightWhale	na		
24278	Spectrogram 1	3	3553837.750003000	3553839.050003000	66.000	227.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_151500Z.aif	86896MD01_016K_M04_multi_20180821_151500Z.aif	637.7500	03	08/21/2018	15:25:37.750	0.320818	ASR_NorthAtlanticRightWhale	na		
24279	Spectrogram 1	3	3553932.375003000	3553932.950003000	20.000	230.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_151500Z.aif	86896MD01_016K_M04_multi_20180821_151500Z.aif	732.3750	03	08/21/2018	15:27:12.375	0.323956	ASR_NorthAtlanticRightWhale	na		
24280	Spectrogram 1	4	3553937.375003000	3553938.750003000	188.000	297.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_151500Z.aif	86896MD01_016K_M04_multi_20180821_151500Z.aif	737.3750	04	08/21/2018	15:27:17.375	0.516113	ASR_NorthAtlanticRightWhale	na		
24281	Spectrogram 1	4	3554075.400003000	3554077.125003000	4.000	273.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_151500Z.aif	86896MD01_016K_M04_multi_20180821_151500Z.aif	875.4000	04	08/21/2018	15:29:35.400	0.343630	ASR_NorthAtlanticRightWhale	na		
24282	Spectrogram 1	3	3554131.049997000	3554131.799997000	125.000	250.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_153000Z.aif	86896MD01_016K_M04_multi_20180821_153000Z.aif	31.0500	03	08/21/2018	15:30:31.050	0.704076	ASR_NorthAtlanticRightWhale	na		
24283	Spectrogram 1	2	3554178.049997000	3554178.374997000	246.000	297.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_153000Z.aif	86896MD01_016K_M04_multi_20180821_153000Z.aif	78.0500	02	08/21/2018	15:31:18.050	0.343770	ASR_NorthAtlanticRightWhale	na		
24284	Spectrogram 1	3	3554212.899997000	3554213.449997000	105.000	223.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_153000Z.aif	86896MD01_016K_M04_multi_20180821_153000Z.aif	112.9000	03	08/21/2018	15:31:52.900	0.315798	ASR_NorthAtlanticRightWhale	na		
24285	Spectrogram 1	4	3554261.199997000	3554261.574997000	82.000	156.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_153000Z.aif	86896MD01_016K_M04_multi_20180821_153000Z.aif	161.2000	04	08/21/2018	15:32:41.200	0.951873	ASR_NorthAtlanticRightWhale	na		
24286	Spectrogram 1	3	3554261.224997000	3554261.774997000	74.000	203.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_153000Z.aif	86896MD01_016K_M04_multi_20180821_153000Z.aif	161.2250	03	08/21/2018	15:32:41.225	0.371739	ASR_NorthAtlanticRightWhale	na		
24287	Spectrogram 1	2	3554264.349997000	3554266.474997000	39.000	316.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_153000Z.aif	86896MD01_016K_M04_multi_20180821_153000Z.aif	164.3500	02	08/21/2018	15:32:44.350	0.404143	ASR_NorthAtlanticRightWhale	na		
24288	Spectrogram 1	4	3554267.624997000	3554271.324997000	59.000	391.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_153000Z.aif	86896MD01_016K_M04_multi_20180821_153000Z.aif	167.6250	04	08/21/2018	15:32:47.625	0.497350	ASR_NorthAtlanticRightWhale	na		
24289	Spectrogram 1	3	3554268.149997000	3554268.574997000	156.000	223.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_153000Z.aif	86896MD01_016K_M04_multi_20180821_153000Z.aif	168.1500	03	08/21/2018	15:32:48.150	0.499559	ASR_NorthAtlanticRightWhale	na		
24290	Spectrogram 1	2	3554324.524997000	3554325.399997000	59.000	148.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_153000Z.aif	86896MD01_016K_M04_multi_20180821_153000Z.aif	224.5250	02	08/21/2018	15:33:44.525	0.348622	ASR_NorthAtlanticRightWhale	na		
24291	Spectrogram 1	3	3554333.024997000	3554333.649997000	43.000	172.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_153000Z.aif	86896MD01_016K_M04_multi_20180821_153000Z.aif	233.0250	03	08/21/2018	15:33:53.025	0.343164	ASR_NorthAtlanticRightWhale	na		
24292	Spectrogram 1	2	3554354.674997000	3554356.299997000	63.000	273.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_153000Z.aif	86896MD01_016K_M04_multi_20180821_153000Z.aif	254.6750	02	08/21/2018	15:34:14.675	0.318226	ASR_NorthAtlanticRightWhale	na		
24293	Spectrogram 1	3	3554410.324997000	3554411.524997000	152.000	215.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_153000Z.aif	86896MD01_016K_M04_multi_20180821_153000Z.aif	310.3250	03	08/21/2018	15:35:10.325	0.350023	ASR_NorthAtlanticRightWhale	na		
24294	Spectrogram 1	2	3554452.299997000	3554453.549997000	238.000	293.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_153000Z.aif	86896MD01_016K_M04_multi_20180821_153000Z.aif	352.3000	02	08/21/2018	15:35:52.300	0.332143	ASR_NorthAtlanticRightWhale	na		
24295	Spectrogram 1	3	3554473.924997000	3554475.199997000	78.000	219.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_153000Z.aif	86896MD01_016K_M04_multi_20180821_153000Z.aif	373.9250	03	08/21/2018	15:36:13.925	0.417130	ASR_NorthAtlanticRightWhale	na		
24296	Spectrogram 1	2	3554527.549997000	3554529.349997000	63.000	320.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_153000Z.aif	86896MD01_016K_M04_multi_20180821_153000Z.aif	427.5500	02	08/21/2018	15:37:07.550	0.587436	ASR_NorthAtlanticRightWhale	na		
24297	Spectrogram 1	4	3554574.099997000	3554574.924997000	121.000	184.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_153000Z.aif	86896MD01_016K_M04_multi_20180821_153000Z.aif	474.1000	04	08/21/2018	15:37:54.100	0.508189	ASR_NorthAtlanticRightWhale	na		
24298	Spectrogram 1	4	3554617.599997000	3554617.999997000	227.000	277.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_153000Z.aif	86896MD01_016K_M04_multi_20180821_153000Z.aif	517.6000	04	08/21/2018	15:38:37.600	0.388503	ASR_NorthAtlanticRightWhale	na		
24299	Spectrogram 1	2	3554627.099997000	3554627.949997000	66.000	215.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_153000Z.aif	86896MD01_016K_M04_multi_20180821_153000Z.aif	527.1000	02	08/21/2018	15:38:47.100	0.538282	ASR_NorthAtlanticRightWhale	na		
24300	Spectrogram 1	3	3554633.024997000	3554633.699997000	82.000	254.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_153000Z.aif	86896MD01_016K_M04_multi_20180821_153000Z.aif	533.0250	03	08/21/2018	15:38:53.025	0.640826	ASR_NorthAtlanticRightWhale	na		
24301	Spectrogram 1	3	3554652.424997000	3554653.399997000	59.000	266.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_153000Z.aif	86896MD01_016K_M04_multi_20180821_153000Z.aif	552.4250	03	08/21/2018	15:39:12.425	0.610549	ASR_NorthAtlanticRightWhale	na		
24302	Spectrogram 1	4	3554789.999997000	3554795.699997000	121.000	320.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_153000Z.aif	86896MD01_016K_M04_multi_20180821_153000Z.aif	690.0000	04	08/21/2018	15:41:30.000	0.489392	ASR_NorthAtlanticRightWhale	na		
24303	Spectrogram 1	2	3554795.574997000	3554796.274997000	55.000	207.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_153000Z.aif	86896MD01_016K_M04_multi_20180821_153000Z.aif	695.5750	02	08/21/2018	15:41:35.575	0.314096	ASR_NorthAtlanticRightWhale	na		
24304	Spectrogram 1	2	3554829.249997000	3554833.924997000	4.000	391.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_153000Z.aif	86896MD01_016K_M04_multi_20180821_153000Z.aif	729.2500	02	08/21/2018	15:42:09.250	0.318190	ASR_NorthAtlanticRightWhale	na		
24305	Spectrogram 1	1	3554829.924997000	3554830.349997000	250.000	301.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_153000Z.aif	86896MD01_016K_M04_multi_20180821_153000Z.aif	729.9250	01	08/21/2018	15:42:09.925	0.355753	ASR_NorthAtlanticRightWhale	na		
24306	Spectrogram 1	3	3554846.924997000	3554847.724997000	43.000	227.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_153000Z.aif	86896MD01_016K_M04_multi_20180821_153000Z.aif	746.9250	03	08/21/2018	15:42:26.925	0.421713	ASR_NorthAtlanticRightWhale	na		
24307	Spectrogram 1	2	3554861.499997000	3554862.549997000	59.000	258.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_153000Z.aif	86896MD01_016K_M04_multi_20180821_153000Z.aif	761.5000	02	08/21/2018	15:42:41.500	0.465196	ASR_NorthAtlanticRightWhale	na		
24308	Spectrogram 1	3	3554917.774997000	3554918.749997000	105.000	203.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_153000Z.aif	86896MD01_016K_M04_multi_20180821_153000Z.aif	817.7750	03	08/21/2018	15:43:37.775	0.388297	ASR_NorthAtlanticRightWhale	na		
24309	Spectrogram 1	1	3554932.049997000	3554933.149997000	43.000	238.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_153000Z.aif	86896MD01_016K_M04_multi_20180821_153000Z.aif	832.0500	01	08/21/2018	15:43:52.050	0.718137	ASR_NorthAtlanticRightWhale	na		
24310	Spectrogram 1	1	3555134.225000000	3555136.650000000	4.000	391.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_154500Z.aif	86896MD01_016K_M04_multi_20180821_154500Z.aif	134.2250	01	08/21/2018	15:47:14.225	0.531606	ASR_NorthAtlanticRightWhale	na		
24311	Spectrogram 1	1	3555212.400000000	3555213.325000000	137.000	246.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_154500Z.aif	86896MD01_016K_M04_multi_20180821_154500Z.aif	212.4000	01	08/21/2018	15:48:32.400	0.599261	ASR_NorthAtlanticRightWhale	na		
24312	Spectrogram 1	2	3555320.900000000	3555322.050000000	55.000	344.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_154500Z.aif	86896MD01_016K_M04_multi_20180821_154500Z.aif	320.9000	02	08/21/2018	15:50:20.900	0.341842	ASR_NorthAtlanticRightWhale	na		
24313	Spectrogram 1	4	3555393.925000000	3555395.500000000	133.000	309.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_154500Z.aif	86896MD01_016K_M04_multi_20180821_154500Z.aif	393.9250	04	08/21/2018	15:51:33.925	0.506827	ASR_NorthAtlanticRightWhale	na		
24314	Spectrogram 1	3	3555415.425000000	3555416.250000000	70.000	246.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_154500Z.aif	86896MD01_016K_M04_multi_20180821_154500Z.aif	415.4250	03	08/21/2018	15:51:55.425	0.372797	ASR_NorthAtlanticRightWhale	na		
24315	Spectrogram 1	2	3555455.425000000	3555457.150000000	59.000	387.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_154500Z.aif	86896MD01_016K_M04_multi_20180821_154500Z.aif	455.4250	02	08/21/2018	15:52:35.425	0.519424	ASR_NorthAtlanticRightWhale	na		
24316	Spectrogram 1	2	3555516.650000000	3555518.850000000	59.000	309.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_154500Z.aif	86896MD01_016K_M04_multi_20180821_154500Z.aif	516.6500	02	08/21/2018	15:53:36.650	0.313061	ASR_NorthAtlanticRightWhale	na		
24317	Spectrogram 1	4	3555532.775000000	3555533.200000000	105.000	184.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_154500Z.aif	86896MD01_016K_M04_multi_20180821_154500Z.aif	532.7750	04	08/21/2018	15:53:52.775	0.409945	ASR_NorthAtlanticRightWhale	na		
24318	Spectrogram 1	3	3555576.175000000	3555577.950000000	27.000	367.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_154500Z.aif	86896MD01_016K_M04_multi_20180821_154500Z.aif	576.1750	03	08/21/2018	15:54:36.175	0.325962	ASR_NorthAtlanticRightWhale	na		
24319	Spectrogram 1	4	3555583.275000000	3555584.400000000	70.000	223.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_154500Z.aif	86896MD01_016K_M04_multi_20180821_154500Z.aif	583.2750	04	08/21/2018	15:54:43.275	0.577214	ASR_NorthAtlanticRightWhale	na		
24320	Spectrogram 1	3	3555633.500000000	3555634.750000000	63.000	219.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_154500Z.aif	86896MD01_016K_M04_multi_20180821_154500Z.aif	633.5000	03	08/21/2018	15:55:33.500	0.399600	ASR_NorthAtlanticRightWhale	na		
24321	Spectrogram 1	4	3555643.650000000	3555645.250000000	59.000	152.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_154500Z.aif	86896MD01_016K_M04_multi_20180821_154500Z.aif	643.6500	04	08/21/2018	15:55:43.650	0.404176	ASR_NorthAtlanticRightWhale	na		
24322	Spectrogram 1	3	3555723.250000000	3555728.025000000	66.000	391.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_154500Z.aif	86896MD01_016K_M04_multi_20180821_154500Z.aif	723.2500	03	08/21/2018	15:57:03.250	0.358880	ASR_NorthAtlanticRightWhale	na		
24323	Spectrogram 1	1	3555750.700000000	3555752.975000000	82.000	391.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_154500Z.aif	86896MD01_016K_M04_multi_20180821_154500Z.aif	750.7000	01	08/21/2018	15:57:30.700	0.528349	ASR_NorthAtlanticRightWhale	na		
24324	Spectrogram 1	1	3555781.775000000	3555782.550000000	145.000	184.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_154500Z.aif	86896MD01_016K_M04_multi_20180821_154500Z.aif	781.7750	01	08/21/2018	15:58:01.775	0.418242	ASR_NorthAtlanticRightWhale	na		
24325	Spectrogram 1	1	3555956.800003000	3555957.900003000	59.000	250.000	2018/8/21	16	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_160000Z.aif	86896MD01_016K_M04_multi_20180821_160000Z.aif	56.8000	01	08/21/2018	16:00:56.800	0.438760	ASR_NorthAtlanticRightWhale	na		
24326	Spectrogram 1	3	3555976.175003000	3555978.400003000	63.000	234.000	2018/8/21	16	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_160000Z.aif	86896MD01_016K_M04_multi_20180821_160000Z.aif	76.1750	03	08/21/2018	16:01:16.175	0.322517	ASR_NorthAtlanticRightWhale	na		
24327	Spectrogram 1	4	3556044.050003000	3556046.125003000	109.000	305.000	2018/8/21	16	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_160000Z.aif	86896MD01_016K_M04_multi_20180821_160000Z.aif	144.0500	04	08/21/2018	16:02:24.050	0.614773	ASR_NorthAtlanticRightWhale	na		
24328	Spectrogram 1	1	3556093.600003000	3556094.475003000	66.000	199.000	2018/8/21	16	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_160000Z.aif	86896MD01_016K_M04_multi_20180821_160000Z.aif	193.6000	01	08/21/2018	16:03:13.600	0.456173	ASR_NorthAtlanticRightWhale	na		
24329	Spectrogram 1	1	3556205.725003000	3556206.300003000	133.000	191.000	2018/8/21	16	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_160000Z.aif	86896MD01_016K_M04_multi_20180821_160000Z.aif	305.7250	01	08/21/2018	16:05:05.725	0.320949	ASR_NorthAtlanticRightWhale	na		
