observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,deviceSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,frequencyLow,frequencyHigh,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,classificationConfirmation,observationTags,observationComments
86896MD01_016K_M04_multi_20180818_133000Z_24392,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_133000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.849465,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_134500Z_24443,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_134500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.682772,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_134500Z_24468,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_134500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.89849,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_134500Z_24543,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_134500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.899581,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_143000Z_24707,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_143000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.847507,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_143000Z_24764,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_143000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.823352,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_143000Z_24849,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_143000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.823773,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_144500Z_24919,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_144500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.777139,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_144500Z_25017,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_144500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.53554,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_144500Z_25069,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_144500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.703289,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_150000Z_25136,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_150000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.7626,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_150000Z_25148,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_150000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.852438,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_150000Z_25207,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_150000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.856233,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_150000Z_25216,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_150000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.900911,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_151500Z_25243,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_151500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.699162,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_151500Z_25254,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_151500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.81106,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_154500Z_25509,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_154500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.577282,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_154500Z_25530,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_154500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.757488,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_160000Z_25565,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_160000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.664863,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_161500Z_25635,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_161500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.547124,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_164500Z_25669,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_164500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.612814,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_171500Z_25874,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_171500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.754187,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_193000Z_25987,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_193000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.520573,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_194500Z_26042,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_194500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.668555,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_200000Z_26185,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_200000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.503504,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_201500Z_26244,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_201500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.646705,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_204500Z_26305,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_204500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.697681,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_204500Z_26385,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_204500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.511696,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_210000Z_26471,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_210000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.609104,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_211500Z_26537,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_211500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.825685,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_211500Z_26613,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_211500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.544655,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_213000Z_26695,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_213000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.785762,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_213000Z_26766,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_213000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.841817,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_214500Z_26866,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_214500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.794887,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_214500Z_26919,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_214500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.622927,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_214500Z_26932,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_214500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.752978,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_223000Z_27082,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_223000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.656919,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180819_021500Z_27148,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180819_021500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.503229,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180819_103000Z_27273,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180819_103000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.519358,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180819_121500Z_27387,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180819_121500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.510148,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180819_124500Z_27447,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180819_124500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.562288,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180819_133000Z_27505,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180819_133000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.569127,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180819_161500Z_27564,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180819_161500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.529484,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180819_184500Z_27601,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180819_184500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.56903,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180819_213000Z_27642,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180819_213000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.523547,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180819_234500Z_27692,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180819_234500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.519955,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180820_010000Z_27713,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180820_010000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.585787,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180820_050000Z_27811,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180820_050000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.504686,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180820_054500Z_27828,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180820_054500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.524795,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180820_063000Z_27850,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180820_063000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.579511,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180820_100000Z_27910,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180820_100000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.528637,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180820_211500Z_28071,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180820_211500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.629431,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_110000Z_28275,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_110000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.510601,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_113000Z_28292,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_113000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.631732,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_114500Z_28340,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_114500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.523457,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_131500Z_28459,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_131500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.532148,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_134500Z_28530,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_134500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.523664,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_154500Z_28831,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_154500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.543144,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_163000Z_29028,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_163000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.54872,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_164500Z_29075,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_164500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.646028,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_164500Z_29085,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_164500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.580024,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_174500Z_29245,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_174500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.531872,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_183000Z_29383,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_183000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.51204,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_183000Z_29388,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_183000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.505954,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_191500Z_29591,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_191500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.590277,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_191500Z_29647,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_191500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.502369,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_194500Z_29831,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_194500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.554673,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_194500Z_29841,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_194500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.608088,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_194500Z_29875,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_194500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.562974,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_203000Z_30077,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_203000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.515319,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_203000Z_30127,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_203000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.516717,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_203000Z_30134,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_203000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.548579,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_210000Z_30256,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_210000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.570111,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_214500Z_30397,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_214500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.79926,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_214500Z_30408,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_214500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.581989,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_214500Z_30429,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_214500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.54033,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_220000Z_30458,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_220000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.51989,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_004500Z_30670,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_004500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.597903,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_004500Z_30677,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_004500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.591763,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_011500Z_30699,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_011500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.549644,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_100000Z_30902,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_100000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.504117,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_103000Z_31054,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_103000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.566575,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_103000Z_31102,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_103000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.560698,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_104500Z_31163,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_104500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.566957,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_104500Z_31179,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_104500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.716899,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_161500Z_31465,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_161500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.534632,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_194500Z_31563,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_194500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.528957,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_204500Z_31641,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_204500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.529966,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_204500Z_31671,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_204500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.663609,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_210000Z_31730,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_210000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.528144,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_211500Z_31766,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_211500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.513562,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_213000Z_31822,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_213000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.52836,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_213000Z_31826,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_213000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.512852,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_214500Z_31869,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_214500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.566272,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_220000Z_31930,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_220000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.516871,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_224500Z_32037,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_224500Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.505994,,,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180822_233000Z_32161,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180822_233000Z.aif,,,,interval,animal,,Balaenoptera physalus,,,,,,,,,,,,,,,machine,,,0.530057,,,parm file = FW2O_p25.mat
