observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,deviceSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,frequencyLow,frequencyHigh,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,classificationConfirmation,observationTags,observationComments
86896MD01_016K_M04_multi_20180823_233000Z.aif_34528,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180823_233000Z.aif,,3755875.507978,3755881.324028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.553884,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_010000Z.aif_34848,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_010000Z.aif,,3761571.667978,3761577.484028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.514327,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_010000Z.aif_34860,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_010000Z.aif,,3761601.363978,3761607.180028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.507984,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_014500Z.aif_35017,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_014500Z.aif,,3764421.411978,3764427.228028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.529577,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_021500Z.aif_35070,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_021500Z.aif,,3765797.523975,3765803.340025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.565628,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_023000Z.aif_35145,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_023000Z.aif,,3767231.483978,3767237.300028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.503405,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_023000Z.aif_35170,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_023000Z.aif,,3767305.971978,3767311.788028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.512558,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_030000Z.aif_35241,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_030000Z.aif,,3768694.875975,3768700.692025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.516078,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_034500Z.aif_35383,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_034500Z.aif,,3771533.867975,3771539.684025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.598276,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_034500Z.aif_35407,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_034500Z.aif,,3771612.963975,3771618.780025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.519835,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_041500Z.aif_35470,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_041500Z.aif,,3772981.651971,3772987.468021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.507096,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_043000Z.aif_35489,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_043000Z.aif,,3773750.339975,3773756.156025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.501250,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_043000Z.aif_35501,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_043000Z.aif,,3774417.147975,3774422.964025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.533137,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_060000Z.aif_35662,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_060000Z.aif,,3779421.155975,3779426.972025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.535781,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_061500Z.aif_35692,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_061500Z.aif,,3780169.363978,3780175.180028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.504356,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_063000Z.aif_35755,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_063000Z.aif,,3781581.051971,3781586.868021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.509921,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_071500Z.aif_35870,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_071500Z.aif,,3784449.739971,3784455.556021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.512334,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_081500Z.aif_35963,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_081500Z.aif,,3787329.691975,3787335.508025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.537584,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_091500Z.aif_36071,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_091500Z.aif,,3791524.827978,3791530.644028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.515865,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_104500Z.aif_36259,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_104500Z.aif,,3796738.219978,3796744.036028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.518528,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_110000Z.aif_36291,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_110000Z.aif,,3797519.707971,3797525.524021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.582677,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_113000Z.aif_36340,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_113000Z.aif,,3799517.315978,3799523.132028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.524352,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_161500Z.aif_36734,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_161500Z.aif,,3816105.115971,3816110.932021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.514185,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_161500Z.aif_36747,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_161500Z.aif,,3816721.243971,3816727.060021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.504056,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_161500Z.aif_36751,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_161500Z.aif,,3816727.387971,3816733.204021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.511854,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_173000Z.aif_36800,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_173000Z.aif,,3820912.795978,3820918.612028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.513957,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_191500Z.aif_36895,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_191500Z.aif,,3827098.883971,3827104.700021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.501647,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_224500Z.aif_37066,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_224500Z.aif,,3840230.283978,3840236.100028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.510758,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_230000Z.aif_37094,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_230000Z.aif,,3840973.883971,3840979.700021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.549521,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_231500Z.aif_37104,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_231500Z.aif,,3841240.867975,3841246.684025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.554807,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_231500Z.aif_37131,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_231500Z.aif,,3841711.603975,3841717.420025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.513716,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180824_234500Z.aif_37191,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180824_234500Z.aif,,3843814.163971,3843819.980021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.500153,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_003000Z.aif_37254,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_003000Z.aif,,3845970.987971,3845976.804021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.511728,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_004500Z.aif_37298,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_004500Z.aif,,3846695.387975,3846701.204025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.517134,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_004500Z.aif_37351,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_004500Z.aif,,3847465.355975,3847471.172025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.512289,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_014500Z.aif_37545,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_014500Z.aif,,3850987.795978,3850993.612028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.535823,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_023000Z.aif_37675,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_023000Z.aif,,3853113.907978,3853119.724028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.535724,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_024500Z.aif_37704,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_024500Z.aif,,3853817.059971,3853822.876021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.581755,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_031500Z.aif_37765,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_031500Z.aif,,3855980.795978,3855986.612028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.536717,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_044500Z.aif_37896,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_044500Z.aif,,3861719.451978,3861725.268028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.504170,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_071500Z.aif_38169,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_071500Z.aif,,3870127.387971,3870133.204021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.512988,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_081500Z.aif_38276,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_081500Z.aif,,3873948.547975,3873954.364025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.535045,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_090000Z.aif_38378,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_090000Z.aif,,3876818.771975,3876824.588025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.520255,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_110000Z.aif_38568,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_110000Z.aif,,3884051.275971,3884057.092021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.559066,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_130000Z.aif_38702,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_130000Z.aif,,3890955.115978,3890960.932028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.520959,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_144500Z.aif_38873,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_144500Z.aif,,3897483.187971,3897489.004021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.525027,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_173000Z.aif_39084,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_173000Z.aif,,3907086.771978,3907092.588028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.640785,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_174500Z.aif_39108,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_174500Z.aif,,3908220.987971,3908226.804021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.521279,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_204500Z.aif_39221,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_204500Z.aif,,3919269.283971,3919275.100021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.523599,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_231500Z.aif_39370,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_231500Z.aif,,3927810.579975,3927816.396025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.505805,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180825_231500Z.aif_39394,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180825_231500Z.aif,,3928483.019975,3928488.836025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.540636,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_013000Z.aif_39538,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_013000Z.aif,,3935748.547975,3935754.364025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.534650,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_033000Z.aif_39760,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_033000Z.aif,,3943649.139971,3943654.956021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.578626,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_063000Z.aif_40032,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_063000Z.aif,,3954584.043971,3954589.860021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.515921,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_070000Z.aif_40107,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_070000Z.aif,,3955843.171978,3955848.988028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.538516,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_084500Z.aif_40350,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_084500Z.aif,,3962199.483971,3962205.300021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.539669,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_094500Z.aif_40493,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_094500Z.aif,,3965876.787975,3965882.604025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.531660,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_101500Z.aif_40547,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_101500Z.aif,,3967944.539971,3967950.356021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.506955,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_104500Z.aif_40588,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_104500Z.aif,,3969155.795978,3969161.612028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.534966,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_114500Z.aif_40702,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_114500Z.aif,,3973054.003971,3973059.820021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.521192,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_140000Z.aif_40929,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_140000Z.aif,,3981117.659971,3981123.476021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.502309,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_143000Z.aif_41010,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_143000Z.aif,,3982707.763978,3982713.580028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.507838,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180826_153000Z.aif_41120,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180826_153000Z.aif,,3986630.027971,3986635.844021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.534727,,1-4-f,parm file = FW2O_p25.mat
